,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2016-04-15,49.79193115234375,48.94371,0.014555481161323103,-0.017035306837167852,0,0.0,0.0,0.0,0.0,1.2180569832021662,1.3500123304672798
2016-04-18,49.73019409179688,49.529892,-0.0012399009059916866,-0.004027776840237286,0,-0.0,0.0,0.0,-0.0,1.2165467132451442,1.3500123304672798
2016-04-19,49.02467727661133,49.415257,-0.014186890440910815,0.007966992244111107,0,-0.0,0.0,0.0,-0.0,1.1992876983080851,1.3500123304672798
2016-04-20,49.19223403930664,49.247578,0.0034178045018002923,0.0011250480692839777,0,0.0,0.0,0.0,0.0,1.2033866292023163,1.3500123304672798
2016-04-21,45.664642333984375,48.81144,-0.07171033749968692,0.06891102216810495,1,-0.0,1.0,0.0005,-0.0005,1.1170913678796077,1.3493373243020461
2016-04-22,45.955665588378906,45.729683,0.006373054501687125,-0.004917406006905286,0,0.006373054501687125,1.0,0.0005,0.005873054501687125,1.1242106520504687,1.3572620559488329
2016-04-25,45.36480331420898,45.57164,-0.012857223730850409,0.004559409174704295,0,-0.0,0.0,0.0,-0.0,1.1097564241764506,1.3572620559488329
2016-04-26,44.9238510131836,45.03032,-0.00972014136094057,0.0023699704785402724,0,-0.0,0.0,0.0,-0.0,1.0989694348572436,1.3572620559488329
2016-04-27,44.006683349609375,44.862812,-0.02041605167164029,0.01945451525681843,1,-0.0,1.0,0.0005,-0.0005,1.0765328180896447,1.3565834249208586
2016-04-28,43.98021697998047,44.5369,-0.0006014170488297665,0.01265756799070183,1,-0.0006014170488297665,0.0,0.0,-0.0006014170488297665,1.0758853728992208,1.3557675525209514
2016-04-29,44.63282012939453,44.662556,0.01483856138570494,0.0006662264472498224,0,0.01483856138570494,1.0,0.0005,0.01433856138570494,1.091849964048968,1.37520730879752
2016-05-02,43.90085220336914,44.479507,-0.01639976868822879,0.01318095694906609,1,-0.0,1.0,0.0005,-0.0005,1.0739438771963141,1.3745197051431213
2016-05-03,43.98021697998047,44.52277,0.0018078185872947294,0.012336295390380036,1,0.0018078185872947294,0.0,0.0,0.0018078185872947294,1.075885372899221,1.377004587414682
2016-05-04,44.04195022583008,44.479507,0.0014036594198185703,0.009935010103216598,0,0.0014036594198185703,1.0,0.0005,0.0009036594198185703,1.077395549537536,1.3782489305812327
2016-05-05,44.43880462646485,44.378517,0.009010827145479627,-0.0013566403527884574,0,0.0,0.0,0.0,0.0,1.0871037746017278,1.3782489305812327
2016-05-06,44.15659713745117,44.699574,-0.0063504743519949836,0.012296608312102221,1,-0.0,1.0,0.0005,-0.0005,1.0802001499631626,1.3775598061159422
2016-05-09,44.99440383911133,45.181618,0.018973534103006617,0.004160826274629795,0,0.018973534103006617,1.0,0.0005,0.018473534103006617,1.1006953643465616,1.4030082041731564
2016-05-10,45.02085876464844,45.330444,0.0005879603523963883,0.006876491914724586,0,0.0,0.0,0.0,0.0,1.1013425295808639,1.4030082041731564
2016-05-11,45.426513671875,45.35356,0.009010376930994823,-0.001605940333320793,0,0.0,0.0,0.0,0.0,1.1112660409025228,1.4030082041731564
2016-05-12,45.04731369018555,45.696346,-0.00834754752320399,0.014407797926357642,1,-0.0,1.0,0.0005,-0.0005,1.1019896948151662,1.4023067000710698
2016-05-13,45.708740234375,45.451096,0.01468292979107333,-0.00563666055986711,0,0.01468292979107333,1.0,0.0005,0.014182929791073329,1.1181701321346236,1.4221955175437295
2016-05-16,44.8561897277832,45.908302,-0.018651804933154548,0.02345523740938793,1,-0.0,1.0,0.0005,-0.0005,1.097314240947969,1.4214844197849577
2016-05-17,45.12261199951172,45.37109,0.005939476209311234,0.005506727664473512,0,0.005939476209311234,1.0,0.0005,0.005439476209311234,1.1038317127762178,1.4292165504682846
2016-05-18,44.68746566772461,45.616898,-0.009643642344814185,0.02079849240487322,1,-0.0,1.0,0.0005,-0.0005,1.0931867545293403,1.4285019421930505
